BI00B1200    H322J50026     202209157298-4094-10             HOUSING FEMALE ASS'Y     CCN000006760000003380FN00000000020221001000003380NNEQ0020220901121518    4N0N  0000033800000109740000135871200    YCYC    005400370024
BI00B32W9    4500199586     202210187114-4100-02             TERMINAL                 CCN000018000000018000FN00000000020221001000018000NNE   20220901121518W9  4P0P  00001800000000748800001077432W9    HKYHK   006400630017
BI00B32W9    4500199585     202210117114-4100-02             TERMINAL                 CCN000018000000018000FN00000000020221001000018000NNE   20220901121518W9  4P0P  00001800000000748800001077432W9    HKYHK   006400630017
BI00B32X5    TIB2042        202209097297-3482                JOINT CONNECTOR          CCN000006400000006400FN00000000020221201000006400NNMD0020220901121518X5  4N0N  00000080000000621000000730532X5    EPYNA-E 005400370024
BI00B32X5    TIB2042        202209097298-3484                HOUSING FEMALE ASS'Y     CCN000008100000008100FN00000000020221201000008100NNMD0020220901121518X5  4N0N  00000270000000742500001028732X5    EPYNA-E 005400370024
BI00B32X5    TIB2044        202209097297-3482                JOINT CONNECTOR          CCN000007200000007200FN00000000020221201000007200NNMD0020220901121518X5  4N0N  00000080000000621000000730532X5    EPYNA-E 005400370024
BI00B32X5    TIB2044        202209097298-3484                HOUSING FEMALE ASS'Y     CCN000008400000010800FN00000000020221201000010800NNMD0020220901121518X5  4N0N  00000270000000742500001028732X5    EPYNA-E 005400370024
BI00B32X5    TIB2043A       202209097297-3482                JOINT CONNECTOR          CCN000008100000008800FN00000000020221201000008800NNED0020220901121518X5  4N0N  00000080000000621000000730532X5    EPYNA-E 005400370024
BI00B32X5    TIB2043A       202209097298-3484                HOUSING FEMALE ASS'Y     CCN000008400000010800FN00000000020221201000010800NNED0020220901121518X5  4N0N  00000270000000742500001028732X5    EPYNA-E 005400370024
BI00B32X5    TIB2042A       202209097297-3482                JOINT CONNECTOR          CCN000008100000008800FN00000000020221201000008800NNED0020220901121518X5  4N0N  00000080000000621000000730532X5    EPYNA-E 005400370024
BI00B32X5    TIB2042A       202209097298-3484                HOUSING FEMALE ASS'Y     CCN000008400000010800FN00000000020221201000010800NNED0020220901121518X5  4N0N  00000270000000742500001028732X5    EPYNA-E 005400370024
BI00B32X5    TIB2045        202209097297-3482                JOINT CONNECTOR          CCN000005400000005600FN00000000020221201000005600NNMD0020220901121518X5  4N0N  00000080000000621000000730532X5    EPYNA-E 005400370024
BI00B32X5    TIB2045        202209097298-3484                HOUSING FEMALE ASS'Y     CCN000008400000010800FN00000000020221201000010800NNMD0020220901121518X5  4N0N  00000270000000742500001028732X5    EPYNA-E 005400370024
BI00B32Y2    TAU1251        202209297288-3206                HOUSING MALE ASS'Y       CCN000030600000023460FN00000000020230201000023460NNMQ0220220901121518    1N0N  00000102000000387600000787632Y2    YUYUY   005500360039
BI00B32Y2    TAU1251        202210067288-3206                HOUSING MALE ASS'Y       CCN000007140000007140FN00000000020230201000007140NNMD0220220901121518    1N0N  00000102000000387600000787632Y2    YUYUY   005500360039
BI00B32Y5    TTA33012       202209067289-3342-40             HOUSING FEMALE ASS'Y     CCN000004800000004800FN00000000020230101000004800NNM00020220901145904    1N0N  00000240000000686400000901432Y5    BZYBL   005500360039
BI00B32Y5    TAT33011       202210047116-3153-02             TERMINAL FEMALE          CCN000594000000594000FN00000000020230101000594000NNM   20220901121518    4P0P  00002700000000459000000744232Y5    BZYBL   006400630015
BI00B32Y5    TAT33012       202210047116-3153-02             TERMINAL FEMALE          CCN000594000000594000FN00000000020230101000594000NNM   20220901121518    4P0P  00002700000000459000000744232Y5    BZYBL   006400630015
BI00B32Y5    TAT33013       202210187116-3153-02             TERMINAL FEMALE          CCN000594000000594000FN00000000020230101000594000NNM   20220901121518    4P0P  00002700000000459000000744232Y5    BZYBL   006400630015
BI00B32Y5    TAT33014       202210187116-3153-02             TERMINAL FEMALE          CCN000594000000594000FN00000000020230101000594000NNM   20220901121518    4P0P  00002700000000459000000744232Y5    BZYBL   006400630015
BI00B32Y5    TAT33011       202210047116-3154-02             TERMINAL FEMALE          CCN000054000000054000FN00000000020230101000054000NNM   20220901121518    4P0P  00002700000000469800000755032Y5    BZYBL   006400630015
BI00B32Y5    TAT33012       202210047116-3154-02             TERMINAL FEMALE          CCN000054000000054000FN00000000020230101000054000NNM   20220901121518    4P0P  00002700000000469800000755032Y5    BZYBL   006400630015
BI00B32Y5    TAT33013       202210187116-3154-02             TERMINAL FEMALE          CCN000054000000054000FN00000000020230101000054000NNM   20220901121518    4P0P  00002700000000469800000755032Y5    BZYBL   006400630015
BI00B32Y5    TAT33011       202210047196-1325-02             TERMINAL FEMALE          CCN000180000000180000FN00000000020230101000180000NNM   20220901121518    4P0P  00006000000000450000000778732Y5    BZYBL   006400630017
BI00B32Y5    TAT33013       202210187196-1325-02             TERMINAL FEMALE          CCN000180000000180000FN00000000020230101000180000NNM   20220901121518    4P0P  00006000000000450000000778732Y5    BZYBL   006400630017
BI00B32Y5    TAT33011       202210047196-1326-02             TERMINAL FEMALE          CCN000300000000300000FN00000000020230101000300000NNM   20220901121518    4P0P  00006000000000456000000784732Y5    BZYBL   006400630017
BI00B32Y5    TAT33013       202210187196-1326-02             TERMINAL FEMALE          CCN000300000000300000FN00000000020230101000300000NNM   20220901121518    4P0P  00006000000000456000000784732Y5    BZYBL   006400630017
BI00B32Y5    TTA33022       202211087C89-3342-30             HOUSING FEMALE ASS'Y     CCN000002400000002400FN00000000020230201000002400NNM   20220901121518    1N0N  00000240000000686400000901432Y5    BZYBL   005500360039
BI00B32Y5    TTA33024       202211227C89-3342-30             HOUSING FEMALE ASS'Y     CCN000002400000002400FN00000000020230201000002400NNM   20220901121518    1N0N  00000240000000686400000901432Y5    BZYBL   005500360039
BI00B32Y5    TTA33022       202211087196-0510-02             TERMINAL                 CCN000024000000024000FN00000000020230201000024000NNM   20220901121518    4P0P  00002400000000871200001034632Y5    BZYBL   002800510028
BI00B32Y5    TTA33021       202211017282-4576                HOUSING MALE ASS'Y       CCN000004800000004800FN00000000020230201000004800NNM   20220901121518    4N0N  00000240000000808800001028832Y5    BZYBL   005500360039
BI00B32Y5    TTA33022       202211087282-4576                HOUSING MALE ASS'Y       CCN000002400000002400FN00000000020230201000002400NNM   20220901121518    4N0N  00000240000000808800001028832Y5    BZYBL   005500360039
BI00B32Y5    TTA33023       202211157282-4576                HOUSING MALE ASS'Y       CCN000004800000004800FN00000000020230201000004800NNM   20220901121518    4N0N  00000240000000808800001028832Y5    BZYBL   005500360039
BI00B32Y5    TTA33024       202211227282-4576                HOUSING MALE ASS'Y       CCN000002400000002400FN00000000020230201000002400NNM   20220901121518    4N0N  00000240000000808800001028832Y5    BZYBL   005500360039
BI00B32Y5    TTA33021       202211017283-5845-40             CONNECTOR HOUSING        CCN000006000000006000FN00000000020230201000006000NNM   20220901121518    1N0N  00000600000000444000000606332Y5    BZYBL   005400370024
BI00B32Y5    TTA33023       202211157283-5845-40             CONNECTOR HOUSING        CCN000006000000006000FN00000000020230201000006000NNM   20220901121518    1N0N  00000600000000444000000606332Y5    BZYBL   005400370024
BI00B32Y5    TTA33021       202211017288-6547                CONNECTOR MALE ASS'Y     CCN000006000000006000FN00000000020230201000006000NNM   20220901121518    4N0N  00000075000001205300001340332Y5    BZYBL   005400370024
BI00B32Y5    TTA33022       202211087288-6547                CONNECTOR MALE ASS'Y     CCN000003750000003750FN00000000020230201000003750NNM   20220901121518    4N0N  00000075000001205300001340332Y5    BZYBL   005400370024
BI00B32Y5    TTA33023       202211157288-6547                CONNECTOR MALE ASS'Y     CCN000006000000006000FN00000000020230201000006000NNM   20220901121518    4N0N  00000075000001205300001340332Y5    BZYBL   005400370024
BI00B32Y5    TTA33024       202211227288-6547                CONNECTOR MALE ASS'Y     CCN000003750000003750FN00000000020230201000003750NNM   20220901121518    4N0N  00000075000001205300001340332Y5    BZYBL   005400370024
BI00B32Y5    TTA33021       202211017289-3342                HOUSING FEMALE ASS'Y     CCN000012000000012000FN00000000020230201000012000NNM   20220901121518    1N0N  00000240000000686400000901432Y5    BZYBL   005500360039
BI00B32Y5    TTA33022       202211087289-3342                HOUSING FEMALE ASS'Y     CCN000012000000012000FN00000000020230201000012000NNM   20220901121518    1N0N  00000240000000686400000901432Y5    BZYBL   005500360039
BI00B32Y5    TTA33023       202211157289-3342                HOUSING FEMALE ASS'Y     CCN000012000000012000FN00000000020230201000012000NNM   20220901121518    1N0N  00000240000000686400000901432Y5    BZYBL   005500360039
BI00B32Y5    TTA33024       202211227289-3342                HOUSING FEMALE ASS'Y     CCN000012000000012000FN00000000020230201000012000NNM   20220901121518    1N0N  00000240000000686400000901432Y5    BZYBL   005500360039
BI00B32Y5    TTA33021       202211017289-3342-30             HOUSING FEMALE ASS'Y     CCN000007200000007200FN00000000020230201000007200NNM   20220901121518    1N0N  00000240000000686400000901432Y5    BZYBL   005500360039
BI00B32Y5    TTA33022       202211087289-3342-30             HOUSING FEMALE ASS'Y     CCN000004800000004800FN00000000020230201000004800NNM   20220901121518    1N0N  00000240000000686400000901432Y5    BZYBL   005500360039
BI00B32Y5    TTA33023       202211157289-3342-30             HOUSING FEMALE ASS'Y     CCN000007200000007200FN00000000020230201000007200NNM   20220901121518    1N0N  00000240000000686400000901432Y5    BZYBL   005500360039
BI00B32Y5    TTA33024       202211227289-3342-30             HOUSING FEMALE ASS'Y     CCN000004800000004800FN00000000020230201000004800NNM   20220901121518    1N0N  00000240000000686400000901432Y5    BZYBL   005500360039
BI00B32Y5    TTA33021       202211017289-3342-40             HOUSING FEMALE ASS'Y     CCN000007200000007200FN00000000020230201000007200NNM   20220901121518    1N0N  00000240000000686400000901432Y5    BZYBL   005500360039
BI00B32Y5    TTA33022       202211087289-3342-40             HOUSING FEMALE ASS'Y     CCN000004800000004800FN00000000020230201000004800NNM   20220901121518    1N0N  00000240000000686400000901432Y5    BZYBL   005500360039
BI00B32Y5    TTA33023       202211157289-3342-40             HOUSING FEMALE ASS'Y     CCN000007200000007200FN00000000020230201000007200NNM   20220901121518    1N0N  00000240000000686400000901432Y5    BZYBL   005500360039
BI00B32Y5    TTA33024       202211227289-3342-40             HOUSING FEMALE ASS'Y     CCN000004800000004800FN00000000020230201000004800NNM   20220901121518    1N0N  00000240000000686400000901432Y5    BZYBL   005500360039
BI00B32Y5    TTA33021       202211017289-3342-90             HOUSING FEMALE ASS'Y     CCN000004800000004800FN00000000020230201000004800NNM   20220901121518    1N0N  00000240000000686400000901432Y5    BZYBL   005500360039
BI00B32Y5    TTA33022       202211087289-3342-90             HOUSING FEMALE ASS'Y     CCN000002400000002400FN00000000020230201000002400NNM   20220901121518    1N0N  00000240000000686400000901432Y5    BZYBL   005500360039
BI00B32Y5    TTA33023       202211157289-3342-90             HOUSING FEMALE ASS'Y     CCN000004800000004800FN00000000020230201000004800NNM   20220901121518    1N0N  00000240000000686400000901432Y5    BZYBL   005500360039
BI00B32Y5    TTA33024       202211227289-3342-90             HOUSING FEMALE ASS'Y     CCN000002400000002400FN00000000020230201000002400NNM   20220901121518    1N0N  00000240000000686400000901432Y5    BZYBL   005500360039
BI00B32Y5    TTA33021       202211017289-6547                HOUSING FEMALE ASS'Y     CCN000004800000004800FN00000000020230201000004800NNM   20220901121518    1N0N  00000240000001152000001362032Y5    BZYBL   005500360039
BI00B32Y5    TTA33022       202211087289-6547                HOUSING FEMALE ASS'Y     CCN000004800000004800FN00000000020230201000004800NNM   20220901121518    1N0N  00000240000001152000001362032Y5    BZYBL   005500360039
BI00B32Y5    TTA33023       202211157289-6547                HOUSING FEMALE ASS'Y     CCN000004800000004800FN00000000020230201000004800NNM   20220901121518    1N0N  00000240000001152000001362032Y5    BZYBL   005500360039
